task,dataset,model_variant,ranking_variant,downstream_model,k,n_rows,n_nonnull_score_rows,n_seeds,n_folds,min_seed,max_seed,min_fold_idx,max_fold_idx,n_features,expected_seed_count,expected_fold_count,expected_fold_seed_rows,score_missing_rows,fold_seed_complete,scores_complete,is_complete
classification,pixraw10P,cif_no_bootstrap,split_count,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_count,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,knn,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,knn,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,knn,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_bootstrap,split_importance,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,knn,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,knn,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,knn,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_count,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,knn,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,knn,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,knn,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_no_mute,split_importance,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,knn,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,knn,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,knn,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_count,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,knn,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,knn,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,knn,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,knn,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,knn,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,lr,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,lr,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,lr,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,lr,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,lr,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,svm,5,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,svm,10,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,svm,25,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,svm,50,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,pixraw10P,cif_one_tree,split_importance,svm,100,25,25,5,5,0,4,0,4,10000,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_count,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_default,split_importance,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_count,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_bootstrap,split_importance,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_count,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_no_mute,split_importance,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_count,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,knn,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,knn,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,knn,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,knn,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,lr,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,lr,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,lr,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,lr,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,svm,5,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,svm,10,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,svm,25,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,spam,cif_one_tree,split_importance,svm,50,25,25,5,5,0,4,0,4,57,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,knn,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,knn,10,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,lr,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,lr,10,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,svm,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_count,svm,10,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_importance,knn,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_importance,knn,10,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_importance,lr,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_importance,lr,10,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
classification,vowel-context,cif_default,split_importance,svm,5,25,25,5,5,0,4,0,4,10,5,5,25,0,True,True,True
